,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
1938,tt0071721,L'uomo del clan,The Klansman,1974,1974-10-25,"Crime, Drama, Thriller",112,USA,English,Terence Young,"William Bradford Huie, Millard Kaufman",Atlanta Productions,"Lee Marvin, Richard Burton, Cameron Mitchell, O.J. Simpson, Lola Falana, David Huddleston, Luciana Paluzzi, Linda Evans, Ed Call, John Alderson, John Pearce, David Ladd, Vic Perrin, Spence Wil-Dee, Wendell Wellman",A local Sheriff tries to keep the peace as racial strife hits his small Alabama town as tensions boil over when a black man is accused of raping a white woman.,5.2,1290,$ 5000000,,,,34.0,34.0
1939,tt0120062,Santa Fe,Santa Fe,1997,1997-06-25,"Comedy, Drama",97,USA,English,Andrew Shea,"Mark Medoff, Andrew Shea",Doradel Pictures,"Tina Majorino, Gary Cole, Sheila Kelley, Jere Burns, Richard Schiff, Lois Geary, Angelina Torres, Pamela Reed, Adan Sanchez, Michael Harris, Lolita Davidovich, Jim Holmes, Mark Medoff, Tony Plana, Phyllis Frelich","Paul Thomas is an ex-cop who happened to be the sole survivor of a mass cult suicide in Wyoming. He returns to his home town of Santa Fe in order to put his life back together. However, ...",4.9,206,,,,,13.0,1.0
1940,tt0765476,Piacere Dave,Meet Dave,2008,2008-08-22,"Adventure, Comedy, Family",90,USA,English,Brian Robbins,"Rob Greenberg, Bill Corbett",Twentieth Century Fox,"Eddie Murphy, Elizabeth Banks, Gabrielle Union, Scott Caan, Ed Helms, Kevin Hart, Mike O'Malley, Pat Kilbane, Judah Friedlander, Marc Blucas, Jim Turner, Austyn Myers, Adam Tomei, Brian Huskey, Shawn Christian","A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.",5.0,37879,$ 60000000,$ 11803254,$ 51339567,43.0,122.0,128.0
1941,tt0177997,Lussuria,Women of the Night,2001,2001-06-09,Thriller,97,USA,English,Zalman King,Zalman King,The Zalman King Company,"Shawnee Free Jones, Seymour Cassel, Sally Kellerman, James Farentino, Masaya Katô, Jacqueline Lovell, Sandra Taylor, Darren Foy, Patrick Budal, Matt George, Donna DeLory, Venesa Talor, Melissa Williams, Carla Garrido, Niki Harris","Three entwined stories of love, lust, danger and revenge.",4.8,297,,,,,10.0,1.0
1942,tt0119220,Gravesend,Gravesend,1995,1997-09-05,"Crime, Drama",85,USA,English,Salvatore Stabile,Salvatore Stabile,,"Thomas Brandise, Tom Malloy, Michael Parducci, Tony Tucci, Sean Quinn, Carmel Altomare, Teresa Spinelli, Glen Sparer, Macky Aquilino, Yoni Berkovits, David Auerbach, Miranda Devin, Dora Irizzary, Ray Picirillo, Maurice Carr","Four young men spend their Saturday night trying to come up with the money to cover up the accidental death of a family member. As the night grows old, the tensions between the four rise and the situation becomes all the more desperate.",6.1,281,$ 65000,,,,11.0,11.0
1943,tt0064574,La poiana vola sul tetto,The Last of the Mobile Hot Shots,1970,1970-12-10,Drama,100,USA,English,Sidney Lumet,"Tennessee Williams, Gore Vidal",Warner Bros.,"James Coburn, Lynn Redgrave, Robert Hooks, Perry Hayes, Reggie King","After winning a game show contest, a newlywed couple travels to New Orleans where the husband seeks to reclaim his ancestral plantation mansion from his biracial stepbrother.",5.4,303,,,,,3.0,7.0
1944,tt3449006,Found Footage 3D,Found Footage 3D,2016,2018-10-26,Horror,100,USA,English,Steven DeGennaro,Steven DeGennaro,FF3D,"Carter Roy, Alena von Stroheim, Chris O'Brien, Tom Saporito, Scott Allen Perry, Jessica Perrin, Scott Weinberg, Doran Ingram, John Daws","A group of filmmakers set out to make the first 3D found footage horror movie, but find themselves in a found footage horror movie when the evil entity from their film escapes into their behind-the-scenes footage.",5.2,1612,,,,,31.0,49.0
1945,tt0112732,Transazione pericolosa,Breach of Trust,1995,1995,"Action, Drama, Thriller",96,"Canada, USA",English,Charles Wilkinson,"Gordon Basichis, Gordon Basichis",Bad Boys Films,"Michael Biehn, Matt Craven, Leilani Sarelle, Miguel Sandoval, Kim Coates, Ed Lauter, Benjamin Ratner, James Kidnie, Vladimir Kulich, Jude Zachary, Topaz Hasfal-Schou, C. Ernst Harth, Zdenek Juricek, Uzi Gal, Mitchell Davies",When small-time criminal Casey and local detective Madeline get caught in a cross-fire between dirty F.B.I. agents and their drug cartel friends because of a very important computer disk ...,5.4,417,,,,,6.0,1.0
1946,tt0119336,"Bugie, baci, bambole & bastardi",Hurlyburly,1998,1999-03-12,"Comedy, Drama",122,USA,English,Anthony Drazan,"David Rabe, David Rabe",FilmColony,"Sean Penn, Kevin Spacey, Robin Wright, Chazz Palminteri, Garry Shandling, Anna Paquin, Meg Ryan, Gianna Palminteri, David Fabrizio, Kenny Vance, Michaline Babich, Elaine Corral Kendall, Sharon Tay, Frank Somerville, Bob Jimenez",Hollywood movers and shakers dissect their own personal lives when everything seems to clash together.,5.9,9716,$ 15000000,$ 1798862,$ 1808004,,184.0,59.0
1947,tt0081529,Una canaglia a tutto gas,Smokey and the Bandit II,1980,1980-08-15,"Action, Comedy",100,USA,"English, Spanish",Hal Needham,"Hal Needham, Robert L. Levy",Universal Pictures,"Burt Reynolds, Jackie Gleason, Jerry Reed, Dom DeLuise, Sally Field, Paul Williams, Pat McCormick, David Huddleston, Mike Henry, John Anderson, Brenda Lee, Phil Balsley, Lew DeWitt, Don Reid, Harold Reid","The Bandit goes on another cross-country run, transporting an elephant from Florida to Texas. And, once again, Sheriff Buford T. Justice is on his tail.",5.3,14463,,$ 66132626,$ 66132626,41.0,76.0,22.0
1948,tt0057182,The indian: la prova del coraggio,Indian Paint,1965,1965-04-08,"Drama, Family, Western",91,USA,English,Norman Foster,"Norman Foster, Glenn Balch",Eagle American,"Johnny Crawford, Jay Silverheels, Pat Hogan, George J. Lewis, Joan Hallmark, Cinda Siler, Bill Blackwell, Al Doney, Marshall Jones, Suzanne Goodman, Warren L. Dodge","Nishko is a chief's son in the Great Plains, before Europeans arrive. During his rite of passage, he's determined to tame a painted pony. He approaches manhood while his peaceful clan is ...",5.4,160,,,,,10.0,4.0
1949,tt1954442,Finding Hope Now,Finding Hope Now,2014,2014-08-19,Drama,120,USA,English,Jennifer Tadlock,Skin Mead,Vertical Praise Productions,"Michael Badalucco, Avan Jogia, Deep Rai, Noelle Acosta, Nick Rey Angelus, Ken Arola, Charlie Bonner, Agnes Braicich, Raymond Castelan, Giana Castro, River Zain Ceballos, Mark Chin, Carolina De La Torre, Jennifer Duncan, Thomas Whit Ellis",Inspired by the true story about Rev. Roger Minassian who at the age of 53 left the security of his pastorate to step outside his comfort zone to do the truly amazing. Knowing nothing about...,4.9,125,$ 1000000,,,,,
1950,tt0409034,Ballroom Dancing,Marilyn Hotchkiss' Ballroom Dancing & Charm School,2005,2006-01-12,"Comedy, Drama, Musical",103,USA,English,Randall Miller,"Randall Miller, Randall Miller",Unclaimed Freight Productions,"John Goodman, Elden Henson, Robert Carlyle, Sean Astin, Teresa Johnston, Kelley Parker, Michael Bower, Chance Michael Corbitt, Joshua Horowitz, Philip Perlman, Maria Parkinson, Karlyn Michelson, Camryn Manheim, Octavia Spencer, Marisa Tomei",A widowed man's life turns upside down when he embarks on a journey to find a dying man's long lost love.,6.6,2859,$ 2500000,$ 349132,$ 410602,40.0,63.0,37.0
1951,tt0117651,Assassini silenziosi,The Silencers,1996,1996-04-08,"Action, Sci-Fi",103,USA,English,Richard Pepin,"William Applegate Jr., Joseph John Barmettler",PM Entertainment Group,"Jack Scalia, Dennis Christopher, Carlos Lauchu, Lucinda Weist, Clarence Williams III, Stephen Rowe, Lance LeGault, Madison Mason, Terri Poch, Bill Frenzer, Christopher Kriesa, Jeffrey Broadhurst, Steven Mattila, David Parry, Peter Vogt","U.S. Senator is assassinated by Men in Black, mysterious organization which surpresses all knowledge about UFOs. Agent Rafferty from U.S. Secret Service will confront them and discover the ...",4.9,429,,,,,14.0,13.0
1952,tt0289879,The Butterfly Effect,The Butterfly Effect,2004,2004-02-27,"Drama, Sci-Fi, Thriller",113,"USA, Canada",English,"Eric Bress, J. Mackye Gruber","J. Mackye Gruber, Eric Bress",BenderSpink,"Ashton Kutcher, Melora Walters, Amy Smart, Elden Henson, William Lee Scott, John Patrick Amedori, Irina Gorovaia, Kevin G. Schmidt, Jesse James, Logan Lerman, Sarah Widdows, Jake Kaese, Cameron Bright, Eric Stoltz, Callum Keith Rennie","Evan Treborn suffers blackouts during significant events of his life. As he grows up, he finds a way to remember these lost memories and a supernatural way to alter his life by reading his journal.",7.6,444298,$ 13000000,$ 57938693,$ 96822421,30.0,1188.0,179.0
1953,tt1436572,Café,Café,2011,2011-10-11,Drama,95,USA,English,Marc Erlbaum,Marc Erlbaum,Nationlight Productions,"Daniel Eric Gold, Jennifer Love Hewitt, Hubbel Palmer, Richard Short, Jamie Kennedy, Madeline Carroll, Cecelia Ann Birt, Garrett Hendricks, Clayton Prince, Katie Lowes, Michaela McManus, Derek Cecil, Khan Baykal, Alexa PenaVega, Michelle Nagy","When tragedy strikes the community surrounding a cafe in West Philadelphia, the cafe's regulars come to realize how intertwined their lives truly are.",5.6,2315,,,,,23.0,11.0
1954,tt0040457,Io non t'inganno t'amo!,I Love Trouble,1948,1948-01-15,"Crime, Film-Noir, Mystery",93,USA,English,S. Sylvan Simon,"Roy Huggins, Roy Huggins",Cornell Pictures,"Franchot Tone, Janet Blair, Janis Carter, Adele Jergens, Glenda Farrell, Steven Geray, Tom Powers, Lynn Merrick, John Ireland, Donald Curtis, Eduardo Ciannelli, Robert Barrat, Raymond Burr",A wealthy man hires a detective to investigate his wife's past. The detective (Franchot Tone) discovers that the wife had been a dancer and left her home town with an actor. The latter is ...,6.9,372,,,,,16.0,5.0
1955,tt1331326,The Snake,The Snake,2008,2008-11-23,Comedy,80,USA,English,"Adam Goldstein, Eric Kutner","Eric Kutner, Adam Goldstein",,"Adam Goldstein, Nina Braddock, Mel Case, Valerie Weak, Stefanie Goldstein, Nancy G. Heine, Katheryn Hecht, Chuck Armstrong, Sam Arno, Fernando Ballerena, Christine Beaton, Danielle Bárcena, Irma Case, Katherine Celio, Judy Cerda","Ken's an inveterate womanizer who joins an all female body image support group to put the moves on Talia, a young woman with an eating disorder.",5.2,138,$ 20000,,,,1.0,3.0
1956,tt1560987,The Trouble with Terkel,The Trouble with Terkel,2010,2011-05-20,"Animation, Comedy, Drama",87,USA,English,"Thorbjørn Christoffersen, Stefan Fjeldmark","Mette Heeno, Randolph Kret",Indican Pictures,"Mike Olsen, Shark Firestone, Richard Janes, Chad Ridgely, Eve Mauro, Carrie Keagan, Vanessa Gomez, Marlise Garba-Wright, Jake Goldman, Stephen Ji, Nuria Garba, Jeffrey Garver, Randolph Kret, Chris Tergliafera, Edmund Poliks",Average teenager Terkel's life takes a turn for the worse when an unknown maniac starts stalking him.,7.1,274,$ 1000000,$ 110289,$ 110289,,3.0,4.0
1957,tt0082070,"Manidù - Uno squalo ribelle, un indigeno selvaggio, un fiore di ragazza",Beyond the Reef,1979,1981-04-24,"Adventure, Romance",91,USA,English,Frank C. Clarke,"Louis LaRusso II, James Carabatsos",Universal Pictures,"Dayton Ka'ne, Maren Jensen, Kathleen Swan, Keahi Farden, Oliverio Maciel Diaz, George Tapare, David Nakuna, Robert Atamu, Bob Spiegel, Maui Temaui, Teriitehu Star, Joseph Ka'ne, Titaua Castel, Andre Garnier","Tikoyo lives by the Bora Bora lagoon in the South Pacific, where he found a man-eating tiger shark when it was an orphaned baby, just a foot long. He named it Manidu, and it grew to be ...",4.6,179,,$ 547525,$ 547525,,5.0,5.0
1958,tt0031261,Un angolo di cielo,East Side of Heaven,1939,1939-04-07,"Comedy, Family, Musical",88,USA,English,David Butler,"David Butler, William M. Conselman",Universal Pictures,"Bing Crosby, Joan Blondell, Mischa Auer, Irene Hervey, C. Aubrey Smith, Robert Kent, Jerome Cowan, Baby Sandy, Jane Jones, Rose Valyda, Helen Warner, Jack Powell, Matty Malneck, The Music Maids","A man finds himself the father, by proxy, of a ten-month-old baby and becomes involved in the turbulent lives of the child's family.",6.4,208,,,,,9.0,3.0
1959,tt9898858,Coffee & Kareem,Coffee & Kareem,2020,2020-04-03,"Action, Comedy",88,USA,English,Michael Dowse,Shane Mack,Pacific Electric Picture Company,"Ed Helms, Taraji P. Henson, Terrence Little Gardenhigh, Betty Gilpin, RonReaco Lee, David Alan Grier, Andrew Bachelor, William 'Big Sleeps' Stewart, Serge Houde, Eduard Witzke, Chance Hurstfield, Diana Bang, Erik McNamee, Samantha Cole, Terry Chen","Twelve-year-old Kareem Manning hires a criminal to scare his mom's new boyfriend -police officer James Coffee - but it backfires, forcing Coffee and Kareem to team up in order to save themselves from Detroit's most ruthless drug kingpin.",5.1,10627,,,,35.0,388.0,64.0
1960,tt0391728,Adam and Eve,Adam and Eve,2005,2008-03-21,"Comedy, Drama, Romance",91,USA,English,Jeff Kanew,Justin Kanew,Adam & Eve Pictures,"Cameron Douglas, Emmanuelle Chriqui, Chad Lindberg, Jake Hoffman, Brian Klugman, Branden Williams, Courtney Peldon, China Shavers, Lisa Wilhoit, Terri Garber, Allan Havey, George Dzundza, Brianna Brown, Lacey Beeman, Mike Elling",Adam and Eve start dating in college. Eve wants to remain a virgin until...? Neither Adam's nor Eve's roomies understand them.,4.4,2666,,,,,30.0,10.0
1961,tt0045605,Il capitano rosso,Captain Scarlett,1952,1953-09-12,"Adventure, Drama",75,USA,English,Thomas Carr,Howard Dimsdale,Craftsman Productions,"Richard Greene, Leonora Amar, Nedrick Young, Manolo Fábregas, Eduardo Noriega, Carlos Múzquiz, Isabel del Puerto, Jorge Treviño",Captain Scarlett returns from gallivanting around the country-side after the Napoleonic wars and finds life in southern France very different. He saves a beautiful princess from an arranged...,4.8,277,,,,,22.0,1.0
1962,tt0115647,Oltre le linee nemiche,Behind Enemy Lines,1997,1997-05-23,"Action, Thriller",89,"USA, Philippines",English,Mark Griffiths,"Andrew Osborne, Dennis Cooley",Orion Pictures,"Thomas Ian Griffith, Chris Mulkey, Mark Carlton, Mushond Lee, Hillary Matthews, Courtney Gains, Maury Sterling, Adam Gifford, Mon Confiado, Spanky Manikan, Cris Daluz, James Karen, Dale Gibson, Cris Aguilar, Wilson Go","An ex-marine returns to Vietnam when he learns his former mercenary partner whom he thought was killed is being held by a sadistic general. Contains extreme violence, including torture, and...",4.2,795,,,,,17.0,8.0
1963,tt0114787,Underground,Underground,1995,1995-12-22,"Comedy, Drama, War",170,"Federal Republic of Yugoslavia, France, Germany, Bulgaria, Czech Republic, Hungary, UK, USA","Serbian, German, French, English, Russian",Emir Kusturica,"Dusan Kovacevic, Emir Kusturica",CiBy 2000,"Predrag 'Miki' Manojlovic, Lazar Ristovski, Mirjana Jokovic, Slavko Stimac, Ernst Stötzner, Srdjan 'Zika' Todorovic, Mirjana Karanovic, Milena Pavlovic, Danilo 'Bata' Stojkovic, Bora Todorovic, Davor Dujmovic, Nele Karajlic, Branislav Lecic, Dragan Nikolic, Erol Kadic","A group of Serbian socialists prepares for the war in a surreal underground filled by parties, tragedies, love and hate.",8.1,54206,$ 14000000,$ 171082,$ 171082,,146.0,48.0
1964,tt0055489,Estate e fumo,Summer and Smoke,1961,1962-04-01,"Drama, Romance",118,USA,English,Peter Glenville,"Tennessee Williams, James Poe",Hal Wallis Productions,"Laurence Harvey, Geraldine Page, Rita Moreno, Una Merkel, John McIntire, Thomas Gomez, Pamela Tiffin, Malcolm Atterbury, Lee Patrick, Max Showalter, Earl Holliman","Plain, repressed spinster falls for a dashing young medical student, but he prefers the wilder life, until it's too late.",6.9,1722,,,,,32.0,14.0
1965,tt0114780,Under Lock and Key,Under Lock and Key,1995,1995,"Action, Crime, Drama",92,USA,English,Henri Charr,"Henri Charr, Jess Mancilla",PM Entertainment Group,"Wendi Westbrook, Barbara Niven, Taylor Leigh, Stephanie Ann Smith, Sai Tyler, K. Phillip Anthony, Jon Asher, Trisha Berdot, Tammy Newbold, Rosario, Cinder Zurflush, Mia Leigh, Dot-Marie Jones, Susan Nelmida, Monique Jenkins","An FBI agent goes undercover in a women's prison to find evidence hidden by a drug dealer's ex-girlfriend. After she is taken off the case, she finds that the drug dealer has kidnapped her ...",5.1,215,,,,,9.0,1.0
1966,tt7461372,The Dawn,The Dawn,2019,2020-06-02,"Drama, Horror, Thriller",90,USA,English,Brandon Slagle,"Elliot Diviney, Brandon Slagle",Jaguar Cinema,"Devanny Pinn, Stacey Dash, Ryan Kiser, David Goryl, Heather Wynters, Teilor Grubbs, Jonathan Bennett, Andrew E. Wheeler, Amanda Day, Julie Rose, Claire Engler, William McMullen, Jimmy Redhawk James, Scott C. Roe, Ron Smith","Following the murder of her family at the hands of her father in the wake of World War I, a young woman goes to live in a convent. However, the demons that plagued her father follow, reawakening the nightmares of her past.",4.6,1410,,,,,41.0,16.0
1967,tt7975674,Reborn,Reborn,2018,2019-09-17,Horror,77,USA,English,Julian Richards,Michael Mahin,New Normal Productions,"Barbara Crampton, Michael Paré, Kayleigh Gilbert, Rae Dawn Chong, Chaz Bono, Monte Markham, Alexa Maris, Bob Bancroft, Bob Levitan, Annie Quigley, Christopher McGahan, Chris Valenti, Sean Spence, Megan Milo, Olivia Benavides","A stillborn baby girl is abducted by a morgue attendant and brought back to life by electrokinetic power. On her 16th birthday, she escapes captivity and sets out to find her birth mother, leaving a trail of destruction behind her.",4.2,406,,,,,14.0,37.0
1968,tt0049208,Fighting Trouble,Fighting Trouble,1956,1956-09-16,"Action, Adventure, Comedy",61,USA,English,George Blair,Elwood Ullman,Allied Artists Pictures,"Huntz Hall, Stanley Clements, Adele Jergens, Joe Downing, Queenie Smith, Thomas Browne Henry, Laurie Mitchell, David Gorcey, Tim Ryan","""Sach"" has become a camera fiend so, in the pursuit of some ready cash, ""Duke"" takes him and his photographs to the editor of the New York Morning Blade, Mr. Ray Vance. He hires them to get...",5.3,147,,,,,13.0,1.0
1969,tt0027913,Love on a Bet,Love on a Bet,1936,1936-03-06,"Comedy, Romance",77,USA,English,Leigh Jason,"Kenneth Earl, P.J. Wolfson",RKO Radio Pictures,"Gene Raymond, Wendy Barrie, Helen Broderick, William Collier Sr., Spencer Charters, Walter Johnson, Jack Randall, Eddie Gribbon, Morgan Wallace, Guinn 'Big Boy' Williams","In order to raise money to produce a play (as well as prove that the plot isn't ridiculous), Michael McCreigh makes a bet with his Uncle Carlton that he can begin in Central Park in his ...",6.9,155,,,,,6.0,2.0
1970,tt0815138,Take,Take,2007,2008-07-18,"Crime, Drama, Thriller",98,USA,English,Charles Oliver,Charles Oliver,Crossing Paths,"Minnie Driver, Jeremy Renner, Bobby Coleman, Adam Rodriguez, David Denman, Emily Harrison, Bill McKinney, Francesca P. Roberts, Jessica Stier, Rocky Marquette, Paul Schackman, Griff Furst, Shane Woodson, Courtenay Taylor, Louis Mandylor",The lives of two strangers - a struggling mother and a gambling addict - who meet in tragedy. Years pass and they must come to terms with themselves and one another.,5.9,1483,,$ 6627,$ 6627,22.0,24.0,23.0
1971,tt0388795,I segreti di Brokeback Mountain,Brokeback Mountain,2005,2006-01-20,"Drama, Romance",134,"USA, Canada","English, Spanish",Ang Lee,"Annie Proulx, Larry McMurtry",Focus Features,"Heath Ledger, Jake Gyllenhaal, Randy Quaid, Valerie Planche, Dave Trimble, Victor Reyes, Lachlan Mackintosh, Michelle Williams, Larry Reese, Marty Antonini, Tom Carey, Dan McDougall, Don Bland, Steven Cree Molison, Anne Hathaway","The story of a forbidden and secretive relationship between two cowboys, and their lives over the years.",7.7,317082,$ 14000000,$ 83043761,$ 178062759,87.0,2347.0,307.0
1972,tt0120838,Sour Grapes,Sour Grapes,1998,1998-04-17,Comedy,91,USA,English,Larry David,Larry David,Castle Rock Entertainment,"Jack Burns, Viola Harris, Scott Erik, Michael Resnick, Steven Weber, Craig Bierko, Jennifer Leigh Warren, Karen Sillas, Robyn Peterman, Anthony Parziale, Abraham Kessler, Fred Goehner, Amy Hohn, Denise Bessette, Angelo Tiffe","Two cousins and friends, Richie and Evan, go to Atlantic City to gamble. Richie loses all he has at slot machines and asks Evan for two more coins for a last attempt. That last attempt ...",5.8,2696,,$ 123104,$ 123104,,45.0,16.0
1973,tt1286747,Danny Greene: The Rise and Fall of the Irishman,Danny Greene: The Rise and Fall of the Irishman,2009,2011-04-08,"Biography, Crime, History",60,USA,English,Tommy Reid,Brandon Sonnier,Dundee Entertainment,"Shondor Birns, John DiMaggio, Barbara Eppich, Danny Greene, Nancy Greene, Tony Hughes, Ed Kovacic, Carmen Marino, Rick Porrello, John Sommers, Sharon Greene Wehagen, James Willis","Exclusive interviews with Danny Greene's family, Federal Government Officials, Mafia associates and Cleveland Police Enforcement, with never seen before photos.",7.0,112,,,,,1.0,2.0
1974,tt0106489,Bronx,A Bronx Tale,1993,1994-01-28,"Crime, Drama, Romance",121,USA,"English, Italian",Robert De Niro,"Chazz Palminteri, Chazz Palminteri",Price Entertainment,"Robert De Niro, Chazz Palminteri, Lillo Brancato, Francis Capra, Taral Hicks, Kathrine Narducci, Clem Caserta, Alfred Sauchelli Jr., Frank Pietrangolare, Joe Pesci, Robert D'Andrea, Eddie Montanaro, Fred Fischer, Dave Salerno, Joseph D'Onofrio",A father becomes worried when a local gangster befriends his son in the Bronx in the 1960s.,7.8,125087,$ 22000000,$ 17287898,$ 17287898,80.0,223.0,53.0
1975,tt1964618,Crosstown,Crosstown,2013,2015-01-15,"Action, Drama, Romance",90,USA,"English, Spanish",Miriam Kruishoop,Miriam Kruishoop,Sirenic Films & Media,"Manny Perez, Angel Amaral, Vivica A. Fox, McKinley Freeman, Richard Cabral, Noel Gugliemi, Paige Hurd, Christianne Christensen, Will Green, Maynor Alvarado, Mario Ardila Jr., Anthony Woody Calvary, Gerardo Celasco, Christelle Christensen, Damaris Diaz",The tragic struggle of an undocumented Latino family in Los Angeles after they have sent their eldest son to war.,5.3,152,,,,,5.0,3.0
1976,tt0049029,Sfida al tramonto,The Brass Legend,1956,1957-02-17,"Action, Adventure, Drama",79,USA,English,Gerd Oswald,"George Zuckerman, Jess Arnold",Robert Goldstein Productions,"Hugh O'Brian, Nancy Gates, Raymond Burr, Rebecca Welles, Donald MacDonald, Robert Burton, Eddie Firestone, Willard Sage, Robert Griffin, Stacy Harris, Dennis Cross, Russell Simpson, Norman Leavitt, Vicente Padula, Clegg Hoyt","During a ride with his new pony Sinoya, the young Clay Gibson by chance finds the secret housing of the multiple murderer Tris Hatten. He reports immediately to Sheriff Adams, who strongly ...",6.3,219,,,,,13.0,
1977,tt3147336,Inganno perfetto,Indiscretion,2016,2016-03-10,"Crime, Drama, Romance",99,USA,English,John Stewart Muller,"Laura Boersma, John Stewart Muller",Granfalloon Productions,"Mira Sorvino, Cary Elwes, Christopher Backus, Katherine McNamara, LisaGay Hamilton, Melora Walters, Buck Taylor, Shane Callahan, Marco St. John, Jason Bayle, Liliana Tandon, Brittany Clark, Colby Arps, Chris Floyd, Lara Grice",A married woman's affair comes back to haunt her when her obsessed lover infiltrates every part of her life.,4.8,898,,,,,14.0,7.0
1978,tt0458352,Il diavolo veste Prada,The Devil Wears Prada,2006,2006-10-13,"Comedy, Drama",109,"USA, France","English, French",David Frankel,"Aline Brosh McKenna, Lauren Weisberger",Fox 2000 Pictures,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci, Simon Baker, Adrian Grenier, Tracie Thoms, Rich Sommer, Daniel Sunjata, David Marshall Grant, James Naughton, Tibor Feldman, Rebecca Mader, Jimena Hoyos, Gisele Bündchen","A smart but sensible new graduate lands a job as an assistant to Miranda Priestly, the demanding editor-in-chief of a high fashion magazine.",6.9,362466,$ 35000000,$ 124740460,$ 326705902,62.0,708.0,193.0
1979,tt2319947,Mount Joy,Mount Joy,2014,2014-02-01,Drama,86,USA,English,Jack Lewars,M. Angelo Mena,Indie City Films,"Amorika Amoroso, Jay Della Valle, Josh Eves, Sean Gallagher, Nathan Gregory, Rowan Hall, Brandon Lee Harris, Kate Hodge, Salvatore Hodgson, Timothy Hoobler, Katie Hyde, Jillian Louis, Lou Martini Jr., Marcin Paluch, Carla Saylor","An upcoming national tour could be the big break for small town rock sensations ""The Living Daylights."" However, the disappearance of the lead singer's girlfriend, who is also the bands manager, and the devastating secret she harbors could mean the end to it all. Inspired by true events.",4.9,111,,,,,3.0,1.0
1980,tt0935075,Rabbit Hole,Rabbit Hole,2010,2011-02-10,Drama,91,USA,English,John Cameron Mitchell,"David Lindsay-Abaire, David Lindsay-Abaire",Olympus Pictures,"Nicole Kidman, Aaron Eckhart, Dianne Wiest, Miles Teller, Tammy Blanchard, Sandra Oh, Giancarlo Esposito, Jon Tenney, Stephen Mailer, Mike Doyle, Roberta Wallach, Patricia Kalember, Ali Marsh, Yetta Gottesman, Colin Mitchell",Life for a happy couple is turned upside down after their young son dies in an accident.,7.0,46814,$ 5000000,$ 2229058,$ 5144717,76.0,157.0,246.0
1981,tt0081505,Shining,The Shining,1980,1980-12-22,"Drama, Horror",146,"UK, USA",English,Stanley Kubrick,"Stephen King, Stanley Kubrick",Warner Bros.,"Jack Nicholson, Shelley Duvall, Danny Lloyd, Scatman Crothers, Barry Nelson, Philip Stone, Joe Turkel, Anne Jackson, Tony Burton, Lia Beldam, Billie Gibson, Barry Dennen, David Baxt, Manning Redwood, Lisa Burns","A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future.",8.4,869480,$ 19000000,$ 45332952,$ 46520613,66.0,1847.0,360.0
1982,tt3333870,Antibirth,Antibirth,2016,2016-09-02,"Comedy, Horror, Mystery",94,"Canada, USA",English,Danny Perez,Danny Perez,Traverse Media,"Natasha Lyonne, Chloë Sevigny, Meg Tilly, Mark Webber, Maxwell McCabe-Lokos, Emmanuel Kabongo, Neville Edwards, Morgan I. Bedard, Corey Pascall, Lili Francks, M.J. Dionne, Jessica Greco, Kevin Hoffman, Chad Gibbons, Spider Allen","In a desolate community full of drug-addled Marines and rumors of kidnapping, a wild-eyed stoner named Lou wakes up after a wild night of partying with symptoms of a strange illness and ...",4.9,2983,$ 3500000,,,56.0,30.0,58.0
1983,tt0119661,Mercanti di morte,Merchant of Death,1997,1997-09-26,"Action, Drama",96,USA,English,Yossi Wein,"Danny Lerner, David Sparling",Millennium Films,"Michael Paré, Linda Hoffman, John Simon Jones, Justin Illusion, Anthony Fridjhon, Tony Caprari, Michael McGovern, Greg Melvill-Smith, Deon Stewardson, Frank Notaro, Frank Norton, Dave Ridley, David Dukas, David Butler, Michael Brunner",Jim Rendall (Michael Pare) is 6 when his family gets killed. 25 years later he finds out why.,4.3,237,,,,,7.0,7.0
1984,tt0478968,Always Will,Always Will,2006,2007-03-01,"Comedy, Drama, Family",90,USA,English,Michael Sammaciccia,Michael Sammaciccia,Windermere Pictures Inc.,"Andrew Baglini, Mark Schroeder, Noelle Meixell, Andrew Sammaciccia, Jody Seymour, Bart Mallard, Matthew Petrilla, Katie Fitzpatrick, Jake Voigtsberger, Colin Hartzell, Jeff Vent, Ryan Foster, David Rhoton, Gina Aversa, Ron Beck",A high school kid discovers he can magically change his past.,4.6,259,,,,,9.0,2.0
1985,tt0102864,The Search for Signs of Intelligent Life in the Universe,The Search for Signs of Intelligent Life in the Universe,1991,1992-01-01,Comedy,120,USA,English,John Bailey,Jane Wagner,Showtime Networks,Lily Tomlin,"This filmed version of Lily Tomlin's successful one-woman performance piece is sometimes classified as a ""documentary.""",7.0,223,,$ 579854,$ 579854,,4.0,3.0
